tau,clarabel,ecos,gurobi,mosek,qoco
9.571521538991863,1.0,1.0,0.678,0.93,1.0
9.615746001432099,1.0,1.0,0.679,0.931,1.0
9.660174799522645,1.0,1.0,0.684,0.932,1.0
9.704808877380302,1.0,1.0,0.687,0.935,1.0
9.749649183484088,1.0,1.0,0.687,0.936,1.0
9.794696670695393,1.0,1.0,0.69,0.938,1.0
9.83995229627823,1.0,1.0,0.692,0.94,1.0
9.885417021919574,1.0,1.0,0.693,0.944,1.0
9.931091813749795,1.0,1.0,0.694,0.947,1.0
9.976977642363204,1.0,1.0,0.695,0.951,1.0
10.023075482838655,1.0,1.0,0.697,0.957,1.0
10.069386314760276,1.0,1.0,0.699,0.959,1.0
10.115911122238296,1.0,1.0,0.699,0.963,1.0
10.162650893929946,1.0,1.0,0.7,0.966,1.0
10.209606623060465,1.0,1.0,0.704,0.971,1.0
10.25677930744422,1.0,1.0,0.705,0.974,1.0
10.30416994950588,1.0,1.0,0.707,0.976,1.0
10.351779556301762,1.0,1.0,0.708,0.98,1.0
10.399609139541198,1.0,1.0,0.709,0.985,1.0
10.447659715608042,1.0,1.0,0.709,0.989,1.0
10.495932305582278,1.0,1.0,0.71,0.99,1.0
10.54442793526169,1.0,1.0,0.711,0.99,1.0
10.5931476351837,1.0,1.0,0.712,0.99,1.0
10.642092440647241,1.0,1.0,0.712,0.991,1.0
10.691263391734761,1.0,1.0,0.713,0.994,1.0
10.740661533334334,1.0,1.0,0.714,0.994,1.0
10.79028791516184,1.0,1.0,0.715,0.994,1.0
10.84014359178331,1.0,1.0,0.721,0.995,1.0
10.8902296226373,1.0,1.0,0.722,0.996,1.0
10.940547072057424,1.0,1.0,0.723,0.997,1.0
10.991097009294972,1.0,1.0,0.723,0.999,1.0
11.041880508541608,1.0,1.0,0.723,1.0,1.0
11.092898648952227,1.0,1.0,0.725,1.0,1.0
11.144152514667876,1.0,1.0,0.725,1.0,1.0
11.195643194838782,1.0,1.0,0.727,1.0,1.0
11.24737178364752,1.0,1.0,0.728,1.0,1.0
11.299339380332222,1.0,1.0,0.728,1.0,1.0
11.35154708920999,1.0,1.0,0.73,1.0,1.0
11.403996019700324,1.0,1.0,0.73,1.0,1.0
11.456687286348714,1.0,1.0,0.731,1.0,1.0
11.509622008850323,1.0,1.0,0.734,1.0,1.0
11.56280131207376,1.0,1.0,0.735,1.0,1.0
11.616226326085018,1.0,1.0,0.737,1.0,1.0
11.66989818617147,1.0,1.0,0.739,1.0,1.0
11.723818032865985,1.0,1.0,0.74,1.0,1.0
11.777987011971192,1.0,1.0,0.743,1.0,1.0
11.832406274583786,1.0,1.0,0.744,1.0,1.0
11.887076977119033,1.0,1.0,0.745,1.0,1.0
11.942000281335318,1.0,1.0,0.747,1.0,1.0
11.997177354358843,1.0,1.0,0.747,1.0,1.0
12.052609368708426,1.0,1.0,0.747,1.0,1.0
12.1082975023204,1.0,1.0,0.749,1.0,1.0
12.164242938573679,1.0,1.0,0.75,1.0,1.0
12.22044686631488,1.0,1.0,0.751,1.0,1.0
12.276910479883592,1.0,1.0,0.752,1.0,1.0
12.33363497913776,1.0,1.0,0.754,1.0,1.0
12.390621569479162,1.0,1.0,0.754,1.0,1.0
12.447871461879062,1.0,1.0,0.756,1.0,1.0
12.505385872903908,1.0,1.0,0.757,1.0,1.0
12.563166024741207,1.0,1.0,0.758,1.0,1.0
12.621213145225473,1.0,1.0,0.758,1.0,1.0
12.679528467864346,1.0,1.0,0.758,1.0,1.0
12.738113231864785,1.0,1.0,0.76,1.0,1.0
12.79696868215941,1.0,1.0,0.76,1.0,1.0
12.856096069432958,1.0,1.0,0.76,1.0,1.0
12.91549665014884,1.0,1.0,0.761,1.0,1.0
12.975171686575875,1.0,1.0,0.762,1.0,1.0
13.03512244681509,1.0,1.0,0.763,1.0,1.0
13.09535020482667,1.0,1.0,0.764,1.0,1.0
13.155856240457044,1.0,1.0,0.767,1.0,1.0
13.216641839466051,1.0,1.0,0.77,1.0,1.0
13.277708293554298,1.0,1.0,0.771,1.0,1.0
13.339056900390586,1.0,1.0,0.772,1.0,1.0
13.4006889636395,1.0,1.0,0.772,1.0,1.0
13.462605792989104,1.0,1.0,0.773,1.0,1.0
13.524808704178753,1.0,1.0,0.775,1.0,1.0
13.587299019027098,1.0,1.0,0.775,1.0,1.0
13.650078065460137,1.0,1.0,0.776,1.0,1.0
13.71314717753945,1.0,1.0,0.776,1.0,1.0
13.776507695490542,1.0,1.0,0.778,1.0,1.0
13.840160965731316,1.0,1.0,0.778,1.0,1.0
13.904108340900704,1.0,1.0,0.779,1.0,1.0
13.968351179887398,1.0,1.0,0.779,1.0,1.0
14.032890847858724,1.0,1.0,0.78,1.0,1.0
14.09772871628967,1.0,1.0,0.782,1.0,1.0
14.162866162991987,1.0,1.0,0.782,1.0,1.0
14.228304572143527,1.0,1.0,0.783,1.0,1.0
14.29404533431761,1.0,1.0,0.783,1.0,1.0
14.360089846512599,1.0,1.0,0.783,1.0,1.0
14.426439512181581,1.0,1.0,0.784,1.0,1.0
14.493095741262167,1.0,1.0,0.785,1.0,1.0
14.560059950206492,1.0,1.0,0.788,1.0,1.0
14.627333562011298,1.0,1.0,0.789,1.0,1.0
14.694918006248164,1.0,1.0,0.79,1.0,1.0
14.762814719093903,1.0,1.0,0.79,1.0,1.0
14.831025143361044,1.0,1.0,0.79,1.0,1.0
14.899550728528544,1.0,1.0,0.791,1.0,1.0
14.968392930772556,1.0,1.0,0.791,1.0,1.0
15.037553212997377,1.0,1.0,0.791,1.0,1.0
15.107033044866549,1.0,1.0,0.792,1.0,1.0
15.176833902834053,1.0,1.0,0.792,1.0,1.0
15.246957270175738,1.0,1.0,0.793,1.0,1.0
15.317404637020799,1.0,1.0,0.793,1.0,1.0
15.388177500383456,1.0,1.0,0.793,1.0,1.0
15.459277364194778,1.0,1.0,0.795,1.0,1.0
15.5307057393346,1.0,1.0,0.795,1.0,1.0
15.602464143663687,1.0,1.0,0.795,1.0,1.0
15.67455410205595,1.0,1.0,0.795,1.0,1.0
15.74697714643086,1.0,1.0,0.796,1.0,1.0
15.819734815786006,1.0,1.0,0.796,1.0,1.0
15.89282865622978,1.0,1.0,0.796,1.0,1.0
15.96626022101426,1.0,1.0,0.797,1.0,1.0
16.040031070568197,1.0,1.0,0.798,1.0,1.0
16.11414277253019,1.0,1.0,0.798,1.0,1.0
16.188596901781985,1.0,1.0,0.798,1.0,1.0
16.26339504048192,1.0,1.0,0.799,1.0,1.0
16.338538778098613,1.0,1.0,0.799,1.0,1.0
16.414029711444666,1.0,1.0,0.799,1.0,1.0
16.48986944471065,1.0,1.0,0.799,1.0,1.0
16.566059589499144,1.0,1.0,0.799,1.0,1.0
16.642601764859037,1.0,1.0,0.799,1.0,1.0
16.719497597319894,1.0,1.0,0.799,1.0,1.0
16.79674872092653,1.0,1.0,0.799,1.0,1.0
16.874356777273757,1.0,1.0,0.799,1.0,1.0
16.952323415541205,1.0,1.0,0.799,1.0,1.0
17.030650292528442,1.0,1.0,0.799,1.0,1.0
17.109339072690144,1.0,1.0,0.8,1.0,1.0
17.188391428171457,1.0,1.0,0.8,1.0,1.0
17.26780903884356,1.0,1.0,0.8,1.0,1.0
17.347593592339315,1.0,1.0,0.8,1.0,1.0
17.42774678408919,1.0,1.0,0.8,1.0,1.0
17.50827031735724,1.0,1.0,0.8,1.0,1.0
17.589165903277326,1.0,1.0,0.8,1.0,1.0
17.670435260889466,1.0,1.0,0.8,1.0,1.0
17.75208011717635,1.0,1.0,0.8,1.0,1.0
17.83410220710008,1.0,1.0,0.8,1.0,1.0
17.916503273639005,1.0,1.0,0.8,1.0,1.0
17.999285067824765,1.0,1.0,0.8,1.0,1.0
18.082449348779516,1.0,1.0,0.8,1.0,1.0
18.165997883753278,1.0,1.0,0.8,1.0,1.0
18.249932448161523,1.0,1.0,0.8,1.0,1.0
18.3342548256229,1.0,1.0,0.8,1.0,1.0
18.41896680799711,1.0,1.0,0.8,1.0,1.0
18.504070195423022,1.0,1.0,0.8,1.0,1.0
18.589566796356873,1.0,1.0,0.8,1.0,1.0
18.67545842761076,1.0,1.0,0.8,1.0,1.0
18.761746914391203,1.0,1.0,0.8,1.0,1.0
18.848434090337953,1.0,1.0,0.8,1.0,1.0
18.935521797562952,1.0,1.0,0.8,1.0,1.0
19.02301188668945,1.0,1.0,0.8,1.0,1.0
19.11090621689138,1.0,1.0,0.8,1.0,1.0
19.199206655932837,1.0,1.0,0.8,1.0,1.0
19.287915080207778,1.0,1.0,0.8,1.0,1.0
19.377033374779888,1.0,1.0,0.8,1.0,1.0
19.46656343342262,1.0,1.0,0.8,1.0,1.0
19.556507158659493,1.0,1.0,0.801,1.0,1.0
19.646866461804454,1.0,1.0,0.801,1.0,1.0
19.737643263002553,1.0,1.0,0.801,1.0,1.0
19.828839491270713,1.0,1.0,0.802,1.0,1.0
19.920457084538704,1.0,1.0,0.802,1.0,1.0
20.01249798969037,1.0,1.0,0.802,1.0,1.0
20.10496416260498,1.0,1.0,0.802,1.0,1.0
20.197857568198785,1.0,1.0,0.802,1.0,1.0
20.29118018046678,1.0,1.0,0.802,1.0,1.0
20.384933982524633,1.0,1.0,0.802,1.0,1.0
20.479120966650854,1.0,1.0,0.802,1.0,1.0
20.573743134329128,1.0,1.0,0.802,1.0,1.0
20.66880249629082,1.0,1.0,0.802,1.0,1.0
20.764301072557746,1.0,1.0,0.802,1.0,1.0
20.860240892485038,1.0,1.0,0.803,1.0,1.0
20.95662399480433,1.0,1.0,0.803,1.0,1.0
21.05345242766705,1.0,1.0,0.803,1.0,1.0
21.150728248687948,1.0,1.0,0.804,1.0,1.0
21.24845352498883,1.0,1.0,0.804,1.0,1.0
21.346630333242445,1.0,1.0,0.804,1.0,1.0
21.445260759716675,1.0,1.0,0.804,1.0,1.0
21.544346900318832,1.0,1.0,0.804,1.0,1.0
21.6438908606402,1.0,1.0,0.805,1.0,1.0
21.7438947560008,1.0,1.0,0.806,1.0,1.0
21.84436071149427,1.0,1.0,0.807,1.0,1.0
21.945290862033136,1.0,1.0,0.808,1.0,1.0
22.046687352394088,1.0,1.0,0.808,1.0,1.0
22.14855233726359,1.0,1.0,0.809,1.0,1.0
22.250887981283693,1.0,1.0,0.809,1.0,1.0
22.353696459097954,1.0,1.0,0.811,1.0,1.0
22.45697995539774,1.0,1.0,0.811,1.0,1.0
22.560740664968602,1.0,1.0,0.812,1.0,1.0
22.66498079273694,1.0,1.0,0.813,1.0,1.0
22.7697025538168,1.0,1.0,0.813,1.0,1.0
22.874908173557028,1.0,1.0,0.813,1.0,1.0
22.98059988758851,1.0,1.0,0.814,1.0,1.0
23.086779941871686,1.0,1.0,0.814,1.0,1.0
23.193450592744288,1.0,1.0,0.814,1.0,1.0
23.300614106969245,1.0,1.0,0.816,1.0,1.0
23.408272761782932,1.0,1.0,0.817,1.0,1.0
23.516428844943487,1.0,1.0,0.817,1.0,1.0
23.625084654779464,1.0,1.0,0.819,1.0,1.0
23.734242500238675,1.0,1.0,0.819,1.0,1.0
23.843904700937205,1.0,1.0,0.819,1.0,1.0
23.954073587208782,1.0,1.0,0.819,1.0,1.0
24.06475150015424,1.0,1.0,0.82,1.0,1.0
24.175940791691296,1.0,1.0,0.824,1.0,1.0
24.287643824604515,1.0,1.0,0.825,1.0,1.0
24.399862972595503,1.0,1.0,0.826,1.0,1.0
24.512600620333384,1.0,1.0,0.827,1.0,1.0
24.625859163505467,1.0,1.0,0.828,1.0,1.0
24.73964100886813,1.0,1.0,0.828,1.0,1.0
24.853948574298,1.0,1.0,0.828,1.0,1.0
24.968784288843267,1.0,1.0,0.828,1.0,1.0
25.084150592775398,1.0,1.0,0.828,1.0,1.0
25.20004993764092,1.0,1.0,0.829,1.0,1.0
25.31648478631354,1.0,1.0,0.831,1.0,1.0
25.433457613046496,1.0,1.0,0.831,1.0,1.0
25.55097090352507,1.0,1.0,0.832,1.0,1.0
25.669027154919505,1.0,1.0,0.833,1.0,1.0
25.787628875938008,1.0,1.0,0.834,1.0,1.0
25.906778586880076,1.0,1.0,0.835,1.0,1.0
26.02647881969006,1.0,1.0,0.835,1.0,1.0
26.14673211801092,1.0,1.0,0.837,1.0,1.0
26.26754103723837,1.0,1.0,0.839,1.0,1.0
26.388908144575105,1.0,1.0,0.839,1.0,1.0
26.510836019085374,1.0,1.0,0.839,1.0,1.0
26.633327251749822,1.0,1.0,0.84,1.0,1.0
26.756384445520453,1.0,1.0,0.842,1.0,1.0
26.88001021537606,1.0,1.0,0.842,1.0,1.0
27.004207188377727,1.0,1.0,0.843,1.0,1.0
27.128978003724658,1.0,1.0,0.843,1.0,1.0
27.25432531281029,1.0,1.0,0.844,1.0,1.0
27.380251779278577,1.0,1.0,0.844,1.0,1.0
27.50676007908066,1.0,1.0,0.846,1.0,1.0
27.6338529005317,1.0,1.0,0.846,1.0,1.0
27.761532944367996,1.0,1.0,0.846,1.0,1.0
27.88980292380441,1.0,1.0,0.846,1.0,1.0
28.018665564591952,1.0,1.0,0.849,1.0,1.0
28.1481236050758,1.0,1.0,0.85,1.0,1.0
28.27817979625341,1.0,1.0,0.851,1.0,1.0
28.408836901833027,1.0,1.0,0.854,1.0,1.0
28.54009769829239,1.0,1.0,0.856,1.0,1.0
28.671964974937698,1.0,1.0,0.856,1.0,1.0
28.804441533962965,1.0,1.0,0.857,1.0,1.0
28.937530190509502,1.0,1.0,0.858,1.0,1.0
29.07123377272577,1.0,1.0,0.858,1.0,1.0
29.205555121827466,1.0,1.0,0.861,1.0,1.0
29.34049709215787,1.0,1.0,0.861,1.0,1.0
29.47606255124857,1.0,1.0,0.863,1.0,1.0
29.612254379880344,1.0,1.0,0.868,1.0,1.0
29.749075472144405,1.0,1.0,0.868,1.0,1.0
29.88652873550384,1.0,1.0,0.869,1.0,1.0
30.024617090855493,1.0,1.0,0.87,1.0,1.0
30.163343472591958,1.0,1.0,0.871,1.0,1.0
30.30271082866396,1.0,1.0,0.871,1.0,1.0
30.442722120643026,1.0,1.0,0.871,1.0,1.0
30.583380323784333,1.0,1.0,0.871,1.0,1.0
30.724688427090033,1.0,1.0,0.872,1.0,1.0
30.86664943337273,1.0,1.0,0.875,1.0,1.0
31.009266359319266,1.0,1.0,0.875,1.0,1.0
31.15254223555488,1.0,1.0,0.875,1.0,1.0
31.29648010670752,1.0,1.0,0.876,1.0,1.0
31.441083031472647,1.0,1.0,0.876,1.0,1.0
31.586354082678174,1.0,1.0,0.876,1.0,1.0
31.732296347349763,1.0,1.0,0.876,1.0,1.0
31.878912926776458,1.0,1.0,0.877,1.0,1.0
32.026206936576514,1.0,1.0,0.877,1.0,1.0
32.174181506763716,1.0,1.0,0.878,1.0,1.0
32.32283978181379,1.0,1.0,0.878,1.0,1.0
32.47218492073129,1.0,1.0,0.878,1.0,1.0
32.622220097116696,1.0,1.0,0.88,1.0,1.0
32.772948499233834,1.0,1.0,0.88,1.0,1.0
32.924373330077685,1.0,1.0,0.88,1.0,1.0
33.07649780744241,1.0,1.0,0.88,1.0,1.0
33.229325163989714,1.0,1.0,0.88,1.0,1.0
33.38285864731761,1.0,1.0,0.88,1.0,1.0
33.5371015200293,1.0,1.0,0.88,1.0,1.0
33.69205705980267,1.0,1.0,0.88,1.0,1.0
33.84772855945981,1.0,1.0,0.88,1.0,1.0
34.00411932703706,1.0,1.0,0.88,1.0,1.0
34.16123268585528,1.0,1.0,0.88,1.0,1.0
34.31907197459044,1.0,1.0,0.88,1.0,1.0
34.47764054734464,1.0,1.0,0.88,1.0,1.0
34.636941773717325,1.0,1.0,0.88,1.0,1.0
34.79697903887691,1.0,1.0,0.88,1.0,1.0
34.95775574363275,1.0,1.0,0.88,1.0,1.0
35.1192753045073,1.0,1.0,0.88,1.0,1.0
35.28154115380883,1.0,1.0,0.88,1.0,1.0
35.44455673970434,1.0,1.0,0.88,1.0,1.0
35.60832552629278,1.0,1.0,0.881,1.0,1.0
35.77285099367874,1.0,1.0,0.881,1.0,1.0
35.938136638046274,1.0,1.0,0.881,1.0,1.0
36.10418597173337,1.0,1.0,0.881,1.0,1.0
36.271002523306464,1.0,1.0,0.882,1.0,1.0
36.43858983763544,1.0,1.0,0.883,1.0,1.0
36.606951475969026,1.0,1.0,0.883,1.0,1.0
36.77609101601033,1.0,1.0,0.883,1.0,1.0
36.94601205199302,1.0,1.0,0.883,1.0,1.0
37.11671819475765,1.0,1.0,0.883,1.0,1.0
37.28821307182834,1.0,1.0,0.883,1.0,1.0
37.46050032748993,1.0,1.0,0.883,1.0,1.0
37.633583622865345,1.0,1.0,0.883,1.0,1.0
37.80746663599349,1.0,1.0,0.883,1.0,1.0
37.98215306190734,1.0,1.0,0.883,1.0,1.0
38.15764661271248,1.0,1.0,0.883,1.0,1.0
38.33395101766602,1.0,1.0,0.885,1.0,1.0
38.511070023255705,1.0,1.0,0.885,1.0,1.0
38.68900739327975,1.0,1.0,0.886,1.0,1.0
38.867766908926654,1.0,1.0,0.886,1.0,1.0
39.0473523688556,1.0,1.0,0.886,1.0,1.0
39.22776758927719,1.0,1.0,0.886,1.0,1.0
39.409016404034496,1.0,1.0,0.887,1.0,1.0
39.591102664684584,1.0,1.0,0.887,1.0,1.0
39.774030240580345,1.0,1.0,0.887,1.0,1.0
39.957803018952696,1.0,1.0,0.889,1.0,1.0
40.14242490499322,1.0,1.0,0.891,1.0,1.0
40.32789982193707,1.0,1.0,0.891,1.0,1.0
40.51423171114647,1.0,1.0,0.891,1.0,1.0
40.701424532194366,1.0,1.0,0.891,1.0,1.0
40.889482262948626,1.0,1.0,0.891,1.0,1.0
41.078408899656466,1.0,1.0,0.891,1.0,1.0
41.26820845702954,1.0,1.0,0.892,1.0,1.0
41.45888496832911,1.0,1.0,0.892,1.0,1.0
41.650442485451826,1.0,1.0,0.892,1.0,1.0
41.84288507901582,1.0,1.0,0.892,1.0,1.0
42.03621683844714,1.0,1.0,0.893,1.0,1.0
42.23044187206674,1.0,1.0,0.894,1.0,1.0
42.42556430717777,1.0,1.0,0.894,1.0,1.0
42.62158829015323,1.0,1.0,0.895,1.0,1.0
42.818517986524135,1.0,1.0,0.896,1.0,1.0
43.01635758106795,1.0,1.0,0.896,1.0,1.0
43.21511127789764,1.0,1.0,0.897,1.0,1.0
43.41478330055092,1.0,1.0,0.897,1.0,1.0
43.61537789208003,1.0,1.0,0.897,1.0,1.0
43.816899315141924,1.0,1.0,0.898,1.0,1.0
44.01935185208875,1.0,1.0,0.898,1.0,1.0
44.22273980505899,1.0,1.0,0.898,1.0,1.0
44.42706749606883,1.0,1.0,0.899,1.0,1.0
44.63233926710395,1.0,1.0,0.9,1.0,1.0
44.838559480211885,1.0,1.0,0.9,1.0,1.0
45.04573251759459,1.0,1.0,0.9,1.0,1.0
45.25386278170169,1.0,1.0,0.9,1.0,1.0
45.462954695323994,1.0,1.0,0.9,1.0,1.0
45.67301270168745,1.0,1.0,0.9,1.0,1.0
45.88404126454759,1.0,1.0,0.9,1.0,1.0
46.09604486828434,1.0,1.0,0.9,1.0,1.0
46.30902801799739,1.0,1.0,0.9,1.0,1.0
46.52299523960189,1.0,1.0,0.901,1.0,1.0
46.73795107992461,1.0,1.0,0.903,1.0,1.0
46.9539001068006,1.0,1.0,0.903,1.0,1.0
47.17084690917017,1.0,1.0,0.903,1.0,1.0
47.38879609717653,1.0,1.0,0.903,1.0,1.0
47.607752302263684,1.0,1.0,0.903,1.0,1.0
47.82772017727483,1.0,1.0,0.903,1.0,1.0
48.048704396551315,1.0,1.0,0.904,1.0,1.0
48.27070965603183,1.0,1.0,0.904,1.0,1.0
48.493740673352356,1.0,1.0,0.904,1.0,1.0
48.71780218794631,1.0,1.0,0.904,1.0,1.0
48.94289896114529,1.0,1.0,0.904,1.0,1.0
49.16903577628029,1.0,1.0,0.905,1.0,1.0
49.396217438783204,1.0,1.0,0.905,1.0,1.0
49.62444877628916,1.0,1.0,0.906,1.0,1.0
49.853734638738935,1.0,1.0,0.907,1.0,1.0
50.084079898482095,1.0,1.0,0.909,1.0,1.0
50.31548945038054,1.0,1.0,0.91,1.0,1.0
50.547968211912405,1.0,1.0,0.911,1.0,1.0
50.78152112327673,1.0,1.0,0.911,1.0,1.0
51.016153147498336,1.0,1.0,0.912,1.0,1.0
51.2518692705333,1.0,1.0,0.912,1.0,1.0
51.48867450137495,1.0,1.0,0.912,1.0,1.0
51.72657387216019,1.0,1.0,0.913,1.0,1.0
51.9655724382766,1.0,1.0,0.913,1.0,1.0
52.205675278469755,1.0,1.0,0.913,1.0,1.0
52.44688749495116,1.0,1.0,0.914,1.0,1.0
52.689214213506744,1.0,1.0,0.915,1.0,1.0
52.93266058360561,1.0,1.0,0.916,1.0,1.0
53.17723177850969,1.0,1.0,0.919,1.0,1.0
53.42293299538352,1.0,1.0,0.921,1.0,1.0
53.66976945540476,1.0,1.0,0.921,1.0,1.0
53.91774640387503,1.0,1.0,0.921,1.0,1.0
54.16686911033152,1.0,1.0,0.921,1.0,1.0
54.4171428686589,1.0,1.0,0.922,1.0,1.0
54.66857299720181,1.0,1.0,0.922,1.0,1.0
54.92116483887789,1.0,1.0,0.923,1.0,1.0
55.17492376129126,1.0,1.0,0.923,1.0,1.0
55.42985515684669,1.0,1.0,0.923,1.0,1.0
55.68596444286411,1.0,1.0,0.924,1.0,1.0
55.94325706169378,1.0,1.0,0.925,1.0,1.0
56.20173848083188,1.0,1.0,0.927,1.0,1.0
56.461414193036696,1.0,1.0,0.927,1.0,1.0
56.72228971644544,1.0,1.0,0.93,1.0,1.0
56.98437059469139,1.0,1.0,0.93,1.0,1.0
57.247662397021784,1.0,1.0,0.93,1.0,1.0
57.51217071841614,1.0,1.0,0.93,1.0,1.0
57.77790117970504,1.0,1.0,0.93,1.0,1.0
58.04485942768978,1.0,1.0,0.93,1.0,1.0
58.313051135262214,1.0,1.0,0.93,1.0,1.0
58.58248200152536,1.0,1.0,0.931,1.0,1.0
58.8531577519145,1.0,1.0,0.931,1.0,1.0
59.12508413831878,1.0,1.0,0.932,1.0,1.0
59.398266939203566,1.0,1.0,0.932,1.0,1.0
59.672711959733135,1.0,1.0,0.932,1.0,1.0
59.94842503189409,1.0,1.0,0.933,1.0,1.0
60.22541201461928,1.0,1.0,0.934,1.0,1.0
60.503678793912215,1.0,1.0,0.936,1.0,1.0
60.7832312829723,1.0,1.0,0.937,1.0,1.0
61.06407542232039,1.0,1.0,0.939,1.0,1.0
61.34621717992506,1.0,1.0,0.941,1.0,1.0
61.629662551329425,1.0,1.0,0.944,1.0,1.0
61.91441755977844,1.0,1.0,0.945,1.0,1.0
62.200488256347114,1.0,1.0,0.948,1.0,1.0
62.48788072006891,1.0,1.0,0.949,1.0,1.0
62.776601058065,1.0,1.0,0.95,1.0,1.0
63.066655405674055,1.0,1.0,0.951,1.0,1.0
63.35804992658251,1.0,1.0,0.952,1.0,1.0
63.65079081295571,1.0,1.0,0.953,1.0,1.0
63.9448842855694,1.0,1.0,0.956,1.0,1.0
64.2403365939419,1.0,1.0,0.957,1.0,1.0
64.53715401646701,1.0,1.0,0.958,1.0,1.0
64.83534286054724,1.0,1.0,0.961,1.0,1.0
65.13490946272803,1.0,1.0,0.966,1.0,1.0
65.43586018883232,1.0,1.0,0.967,1.0,1.0
65.73820143409586,1.0,1.0,0.969,1.0,1.0
66.04193962330305,1.0,1.0,0.972,1.0,1.0
66.34708121092348,1.0,1.0,0.974,1.0,1.0
66.65363268124914,1.0,1.0,0.974,1.0,1.0
66.96160054853219,1.0,1.0,0.976,1.0,1.0
67.27099135712336,1.0,1.0,0.977,1.0,1.0
67.5818116816111,1.0,1.0,0.977,1.0,1.0
67.89406812696109,1.0,1.0,0.977,1.0,1.0
68.20776732865686,1.0,1.0,0.977,1.0,1.0
68.5229159528406,1.0,1.0,0.977,1.0,1.0
68.83952069645497,1.0,1.0,0.978,1.0,1.0
69.15758828738525,1.0,1.0,0.979,1.0,1.0
69.47712548460237,1.0,1.0,0.982,1.0,1.0
69.7981390783066,1.0,1.0,0.985,1.0,1.0
70.12063589007181,1.0,1.0,0.986,1.0,1.0
70.44462277299037,1.0,1.0,0.989,1.0,1.0
70.77010661181889,1.0,1.0,0.989,1.0,1.0
71.09709432312435,1.0,1.0,0.989,1.0,1.0
71.42559285543126,1.0,1.0,0.99,1.0,1.0
71.75560918936925,1.0,1.0,0.991,1.0,1.0
72.08715033782136,1.0,1.0,0.992,1.0,1.0
72.42022334607316,1.0,1.0,0.992,1.0,1.0
72.7548352919623,1.0,1.0,0.995,1.0,1.0
73.0909932860291,1.0,1.0,0.997,1.0,1.0
73.42870447166761,1.0,1.0,0.997,1.0,1.0
73.76797602527735,1.0,1.0,0.997,1.0,1.0
74.1088151564157,1.0,1.0,0.997,1.0,1.0
74.45122910795139,1.0,1.0,0.997,1.0,1.0
74.79522515621821,1.0,1.0,0.997,1.0,1.0
75.14081061116966,1.0,1.0,0.997,1.0,1.0
75.48799281653434,1.0,1.0,0.997,1.0,1.0
75.8367791499719,1.0,1.0,0.997,1.0,1.0
76.18717702322995,1.0,1.0,0.997,1.0,1.0
76.53919388230148,1.0,1.0,0.997,1.0,1.0
76.8928372075831,1.0,1.0,0.998,1.0,1.0
77.24811451403404,1.0,1.0,0.998,1.0,1.0
77.6050333513357,1.0,1.0,0.998,1.0,1.0
77.96360130405233,1.0,1.0,0.998,1.0,1.0
78.32382599179196,1.0,1.0,0.998,1.0,1.0
78.68571506936847,1.0,1.0,0.998,1.0,1.0
79.04927622696424,1.0,1.0,0.998,1.0,1.0
79.4145171902934,1.0,1.0,0.998,1.0,1.0
79.78144572076624,1.0,1.0,0.999,1.0,1.0
80.15006961565405,1.0,1.0,0.999,1.0,1.0
80.52039670825474,1.0,1.0,0.999,1.0,1.0
80.89243486805942,1.0,1.0,0.999,1.0,1.0
81.26619200091946,1.0,1.0,0.999,1.0,1.0
81.64167604921468,1.0,1.0,0.999,1.0,1.0
82.01889499202203,1.0,1.0,0.999,1.0,1.0
82.39785684528515,1.0,1.0,0.999,1.0,1.0
82.77856966198476,1.0,1.0,0.999,1.0,1.0
83.16104153230961,1.0,1.0,0.999,1.0,1.0
83.54528058382867,1.0,1.0,0.999,1.0,1.0
83.93129498166364,1.0,1.0,0.999,1.0,1.0
84.31909292866256,1.0,1.0,0.999,1.0,1.0
84.70868266557406,1.0,1.0,0.999,1.0,1.0
85.10007247122246,1.0,1.0,0.999,1.0,1.0
85.4932706626838,1.0,1.0,0.999,1.0,1.0
85.88828559546249,1.0,1.0,0.999,1.0,1.0
86.28512566366891,1.0,1.0,0.999,1.0,1.0
86.68379930019779,1.0,1.0,0.999,1.0,1.0
87.08431497690724,1.0,1.0,0.999,1.0,1.0
87.4866812047991,1.0,1.0,0.999,1.0,1.0
87.89090653419954,1.0,1.0,0.999,1.0,1.0
88.29699955494087,1.0,1.0,0.999,1.0,1.0
88.70496889654407,1.0,1.0,0.999,1.0,1.0
89.11482322840202,1.0,1.0,0.999,1.0,1.0
89.52657125996396,1.0,1.0,0.999,1.0,1.0
89.94022174092044,1.0,1.0,0.999,1.0,1.0
90.35578346138925,1.0,1.0,0.999,1.0,1.0
90.77326525210228,1.0,1.0,0.999,1.0,1.0
91.19267598459298,1.0,1.0,1.0,1.0,1.0
91.61402457138516,1.0,1.0,1.0,1.0,1.0
92.03731996618221,1.0,1.0,1.0,1.0,1.0
92.46257116405738,1.0,1.0,1.0,1.0,1.0
92.88978720164502,1.0,1.0,1.0,1.0,1.0
93.31897715733238,1.0,1.0,1.0,1.0,1.0
93.75015015145284,1.0,1.0,1.0,1.0,1.0
94.18331534647952,1.0,1.0,1.0,1.0,1.0
94.61848194721998,1.0,1.0,1.0,1.0,1.0
95.05565920101196,1.0,1.0,1.0,1.0,1.0
